DATE,MAJOR,NUM_STUDENTS,CHANGE_IN_CREDITS_ATTEMPTED
2012-05-15,TCGE,15,144.0
2012-12-15,TCGE,18,31.0
2013-05-15,TCGE,20,-7.0
2013-12-15,TCGE,6,-111.0
2014-05-15,TCGE,10,21.0
2014-12-15,TCGE,9,-12.0
2015-05-15,TCGE,12,-6.0
2015-12-15,TCGE,10,25.0
2016-05-15,TCGE,11,-13.0
2016-12-15,TCGE,5,-29.0
2017-05-15,TCGE,5,-7.0
2012-12-15,TCSA,2,15.0
2013-05-15,TCSA,2,-3.0
2013-12-15,TCSA,2,0.0
2014-05-15,TCSA,2,-6.0
2014-12-15,TCSA,2,0.0
2015-12-15,TCSA,1,-3.0
2016-05-15,TCSA,1,0.0
2011-12-15,TCSB,4,21.0
2012-05-15,TCSB,4,3.0
2012-12-15,TCSB,1,-18.0
2012-12-15,TCSS,16,184.0
2013-05-15,TCSS,17,-10.0
2013-12-15,TCSS,6,-117.0
2014-05-15,TCSS,5,-15.0
2014-12-15,TCSS,6,15.0
2015-05-15,TCSS,6,-18.0
2015-12-15,TCSS,2,-39.0
2016-05-15,TCSS,2,0.0
2016-12-15,TCSS,1,4.0
2017-05-15,TCSS,1,2.0
2002-12-15,TDMA,8,68.0
2003-05-15,TDMA,6,-28.0
2003-12-15,TDMA,6,-1.0
2004-05-15,TDMA,7,18.0
2004-12-15,TDMA,6,1.0
2005-05-15,TDMA,7,-1.0
2005-12-15,TDMA,11,41.0
2006-05-15,TDMA,12,-14.0
2006-12-15,TDMA,10,2.0
2007-05-15,TDMA,6,-33.0
2007-12-15,TDMA,4,-17.0
2008-05-15,TDMA,5,19.0
2008-12-15,TDMA,3,-37.0
2009-05-15,TDMA,4,7.0
2009-12-15,TDMA,1,-21.0
2010-05-15,TDMA,1,-1.0
1997-12-15,TESE,33,204.0
1998-05-15,TESE,29,-42.0
1998-12-15,TESE,28,-15.0
1999-05-15,TESE,30,30.0
1999-12-15,TESE,38,42.0
2000-05-15,TESE,31,-27.0
2000-12-15,TESE,31,-36.0
2001-05-15,TESE,28,0.0
2001-12-15,TESE,29,12.0
2002-05-15,TESE,27,0.0
2002-12-15,TESE,19,-57.0
2003-05-15,TESE,14,-51.0
2008-12-15,TESL,24,72.0
2009-05-15,TESL,24,0.0
2009-12-15,TESL,39,114.0
2010-05-15,TESL,40,-9.0
2010-12-15,TESL,25,-72.0
2011-05-15,TESL,23,-15.0
2011-12-15,TESL,27,-48.0
2012-05-15,TESL,21,48.0
2012-12-15,TESL,16,0.0
2013-05-15,TESL,15,-12.0
1997-12-15,TESO,38,222.0
1998-05-15,TESO,29,-33.0
1998-12-15,TESO,20,-99.0
1999-05-15,TESO,18,6.0
1999-12-15,TESO,8,-57.0
2000-05-15,TESO,8,-15.0
2000-12-15,TESO,4,-15.0
2001-05-15,TESO,2,0.0
2000-12-15,THEA,17,276.0
2001-05-15,THEA,144,1873.0
2001-12-15,THEA,112,-339.0
2002-05-15,THEA,116,-65.0
2002-12-15,THEA,75,-597.0
2003-05-15,THEA,91,290.0
2003-12-15,THEA,66,-436.0
2004-05-15,THEA,72,104.0
2004-12-15,THEA,86,233.0
2005-05-15,THEA,83,-84.0
2005-12-15,THEA,61,-278.0
2006-05-15,THEA,69,44.0
2006-12-15,THEA,46,-273.0
2007-05-15,THEA,106,964.0
2007-12-15,THEA,101,-76.0
2008-05-15,THEA,107,101.0
2008-12-15,THEA,80,-485.0
2009-05-15,THEA,99,275.0
2009-12-15,THEA,109,230.0
2010-05-15,THEA,116,102.0
2010-12-15,THEA,107,-182.0
2011-05-15,THEA,123,275.0
2011-12-15,THEA,127,52.0
2012-05-15,THEA,124,86.0
2012-12-15,THEA,122,-83.0
2013-05-15,THEA,119,-50.0
2013-12-15,THEA,120,-26.0
2014-05-15,THEA,120,-66.0
2014-12-15,THEA,124,83.0
2015-05-15,THEA,122,38.0
2015-12-15,THEA,123,25.0
2016-05-15,THEA,116,-124.0
2016-12-15,THEA,124,140.0
2017-05-15,THEA,120,-115.0
1997-12-15,THEO,95,302.0
1998-05-15,THEO,90,-23.0
1998-12-15,THEO,89,42.0
1999-05-15,THEO,81,-44.0
1999-12-15,THEO,84,19.0
2000-05-15,THEO,77,-41.0
2000-12-15,THEO,91,118.0
2001-05-15,THEO,85,-62.0
2001-12-15,THEO,83,44.0
2002-05-15,THEO,81,-29.0
2002-12-15,THEO,77,-25.0
2003-05-15,THEO,72,-103.0
2003-12-15,THEO,71,5.0
2004-05-15,THEO,72,-4.0
2004-12-15,THEO,69,12.0
2005-05-15,THEO,70,-33.0
2005-12-15,THEO,63,33.0
2006-05-15,THEO,59,-23.0
2006-12-15,THEO,66,69.0
2007-05-15,THEO,59,-53.0
2007-12-15,THEO,71,47.0
2008-05-15,THEO,70,-36.0
2008-12-15,THEO,77,87.0
2009-05-15,THEO,66,-73.0
2009-12-15,THEO,76,93.5
2010-05-15,THEO,70,-44.5
2010-12-15,THEO,75,38.0
2011-05-15,THEO,71,-41.0
2011-12-15,THEO,78,-32.0
2012-05-15,THEO,73,-11.0
2012-12-15,THEO,73,-23.0
2013-05-15,THEO,69,-15.0
2013-12-15,THEO,66,-4.0
2014-05-15,THEO,65,-12.0
2014-12-15,THEO,65,41.0
2015-05-15,THEO,65,-37.0
2015-12-15,THEO,63,5.0
2016-05-15,THEO,60,16.0
2016-12-15,THEO,61,-24.0
2017-05-15,THEO,66,52.0
1997-12-15,THIN,3,21.0
2001-05-15,THIN,1,-15.0
2002-05-15,THIN,3,7.5
2004-05-15,THIN,4,4.5
2006-05-15,THIN,1,-15.0
2007-05-15,THIN,2,9.0
2010-05-15,THIN,3,3.0
2010-12-15,THIN,2,-4.5
2011-05-15,THIN,3,0.0
2011-12-15,THIN,1,-6.0
2012-05-15,THIN,1,-1.5
2013-05-15,THIN,2,10.5
2002-12-15,THME,40,567.0
2003-05-15,THME,32,-97.0
2003-12-15,THME,19,-192.0
2004-05-15,THME,19,-22.0
2004-12-15,THME,22,30.0
2005-05-15,THME,24,49.0
2005-12-15,THME,12,-168.0
2006-05-15,THME,11,-31.0
2006-12-15,THME,8,-11.0
2007-05-15,THME,8,8.0
2007-12-15,THME,2,-102.0
2008-05-15,THME,1,-9.0
1997-12-15,THRS,7,109.0
1998-05-15,THRS,9,19.0
1998-12-15,THRS,6,-50.0
1999-05-15,THRS,7,32.0
1999-12-15,THRS,3,-67.0
2000-05-15,THRS,3,-13.0
2000-12-15,THRS,4,33.0
2001-05-15,THRS,5,21.0
2001-12-15,THRS,4,-37.0
2002-05-15,THRS,5,17.0
2002-12-15,THRS,9,67.0
2003-05-15,THRS,13,48.0
2003-12-15,THRS,9,-38.0
2004-05-15,THRS,13,51.0
2004-12-15,THRS,8,-74.0
2005-05-15,THRS,7,-20.0
2005-12-15,THRS,7,10.0
2006-05-15,THRS,11,57.0
2006-12-15,THRS,12,6.0
2007-05-15,THRS,18,62.0
2007-12-15,THRS,20,-1.0
2008-05-15,THRS,27,134.0
2008-12-15,THRS,22,-68.0
2009-05-15,THRS,25,44.0
2009-12-15,THRS,25,21.0
2010-05-15,THRS,38,185.0
2010-12-15,THRS,40,77.0
2011-05-15,THRS,48,123.0
2011-12-15,THRS,43,-56.0
2012-05-15,THRS,46,-20.0
2012-12-15,THRS,30,-217.0
2013-05-15,THRS,31,7.0
2013-12-15,THRS,26,-60.0
2014-05-15,THRS,27,-3.0
2014-12-15,THRS,23,-57.0
2015-05-15,THRS,27,82.0
2015-12-15,THRS,25,-35.0
2016-05-15,THRS,23,-22.0
2016-12-15,THRS,17,-87.0
2017-05-15,THRS,18,-19.0
2012-12-15,TSAW,1,6.0
1997-12-15,UNDE,960,12168.0
1998-05-15,UNDE,738,-3498.0
1998-12-15,UNDE,1055,4779.0
1999-05-15,UNDE,677,-5267.0
1999-12-15,UNDE,775,1769.0
2000-05-15,UNDE,666,-1668.0
2000-12-15,UNDE,962,4718.0
2001-05-15,UNDE,792,-2493.0
2001-12-15,UNDE,1232,6933.0
2002-05-15,UNDE,820,-6392.0
2002-12-15,UNDE,1322,7740.0
2003-05-15,UNDE,886,-6859.0
2003-12-15,UNDE,1378,7353.0
2004-05-15,UNDE,965,-6127.0
2004-12-15,UNDE,1343,5701.0
2005-05-15,UNDE,933,-6346.0
2005-12-15,UNDE,1352,6667.0
2006-05-15,UNDE,877,-7300.0
2006-12-15,UNDE,1094,3445.0
2007-05-15,UNDE,720,-5768.0
2007-12-15,UNDE,1015,4600.0
2008-05-15,UNDE,661,-5434.0
2008-12-15,UNDE,1053,5788.0
2009-05-15,UNDE,884,-2634.0
2009-12-15,UNDE,888,817.0
2010-05-15,UNDE,576,-4786.0
2010-12-15,UNDE,645,1304.0
2011-05-15,UNDE,498,-2520.0
2011-12-15,UNDE,918,6752.0
2012-05-15,UNDE,635,-4590.0
2012-12-15,UNDE,855,3914.0
2013-05-15,UNDE,513,-5582.0
2013-12-15,UNDE,894,5509.0
2014-05-15,UNDE,615,-4408.0
2014-12-15,UNDE,955,4856.0
2015-05-15,UNDE,705,-3997.0
2015-12-15,UNDE,919,3702.0
2016-05-15,UNDE,634,-4462.0
2016-12-15,UNDE,905,4136.0
2017-05-15,UNDE,645,-4056.0
1997-12-15,URSP,47,316.5
1998-05-15,URSP,48,3.0
1998-12-15,URSP,24,-148.5
1999-05-15,URSP,41,108.0
1999-12-15,URSP,26,-109.5
1997-12-15,URST,13,204.0
1998-05-15,URST,27,216.0
1998-12-15,URST,24,-96.0
1999-05-15,URST,34,164.0
1999-12-15,URST,34,28.0
2000-05-15,URST,42,38.0
2000-12-15,URST,45,147.0
2001-05-15,URST,48,-1.0
2001-12-15,URST,35,-195.0
2002-05-15,URST,55,214.0
2002-12-15,URST,46,-44.0
2003-05-15,URST,51,40.0
2003-12-15,URST,39,-196.0
2004-05-15,URST,51,154.0
2004-12-15,URST,30,-216.0
2005-05-15,URST,36,58.0
2005-12-15,URST,25,-177.0
2006-05-15,URST,32,115.0
2006-12-15,URST,29,1.0
2007-05-15,URST,34,30.0
2007-12-15,URST,34,30.0
2008-05-15,URST,40,49.0
2008-12-15,URST,26,-221.0
2009-05-15,URST,25,6.0
2009-12-15,URST,24,-19.0
2010-05-15,URST,30,42.0
2010-12-15,URST,35,75.0
2011-05-15,URST,38,8.0
2011-12-15,URST,46,93.0
2012-05-15,URST,43,-44.0
2012-12-15,URST,41,24.0
2013-05-15,URST,44,-6.0
2013-12-15,URST,35,-128.0
2014-05-15,URST,39,86.0
2014-12-15,URST,36,-44.0
2015-05-15,URST,40,58.0
2015-12-15,URST,48,43.0
2016-05-15,URST,45,-9.0
2016-12-15,URST,43,-66.0
2017-05-15,URST,41,28.5
2010-12-15,USCL,14,183.0
2011-05-15,USCL,18,30.0
2011-12-15,USCL,13,-62.0
2012-05-15,USCL,9,-53.0
2012-12-15,USCL,13,49.0
2013-05-15,USCL,19,97.0
2013-12-15,USCL,22,33.0
2014-05-15,USCL,19,-47.0
2014-12-15,USCL,22,40.0
2015-05-15,USCL,24,19.0
2017-05-15,USCL,1,-275.0
2015-12-15,USLW,19,240.0
2016-05-15,USLW,21,-3.0
2016-12-15,USLW,28,88.0
2017-05-15,USLW,24,-60.0
2002-05-15,VART,42,584.0
2002-12-15,VART,70,415.0
2003-05-15,VART,97,365.0
2003-12-15,VART,89,-131.0
2004-05-15,VART,94,156.0
2004-12-15,VART,84,-88.0
2005-05-15,VART,93,78.0
2005-12-15,VART,84,-133.0
2006-05-15,VART,108,316.0
2006-12-15,VART,86,-296.0
2007-05-15,VART,110,355.0
2007-12-15,VART,88,-335.0
2008-05-15,VART,108,342.0
2008-12-15,VART,82,-371.0
2009-05-15,VART,87,26.0
2009-12-15,VART,87,-21.0
2010-05-15,VART,103,264.0
2010-12-15,VART,98,-8.0
2011-05-15,VART,107,132.0
2011-12-15,VART,96,-232.0
2012-05-15,VART,117,291.0
2012-12-15,VART,90,-421.0
2013-05-15,VART,101,177.0
2013-12-15,VART,74,-399.0
2014-05-15,VART,88,173.0
2014-12-15,VART,72,-189.0
2015-05-15,VART,85,167.0
2015-12-15,VART,64,-304.0
2016-05-15,VART,80,232.0
2016-12-15,VART,59,-221.0
2017-05-15,VART,71,172.0
1997-12-15,VAST,47,694.0
1998-05-15,VAST,48,17.0
1998-12-15,VAST,57,150.0
1999-05-15,VAST,65,93.0
1999-12-15,VAST,64,-67.0
2000-05-15,VAST,71,134.0
2000-12-15,VAST,74,54.0
2001-05-15,VAST,83,134.0
2001-12-15,VAST,78,-13.0
2002-05-15,VAST,61,-315.0
2017-05-15,WGSS,4,73.0
1997-12-15,WMST,4,63.0
1998-05-15,WMST,4,-7.0
1998-12-15,WMST,4,8.0
1999-05-15,WMST,5,11.0
1999-12-15,WMST,2,-44.0
2000-05-15,WMST,2,-3.0
2000-12-15,WMST,4,38.0
2001-05-15,WMST,6,35.0
2001-12-15,WMST,4,-38.0
2002-05-15,WMST,8,59.0
2002-12-15,WMST,12,59.0
2003-05-15,WMST,12,-16.0
2003-12-15,WMST,8,-50.0
2004-05-15,WMST,8,10.0
2004-12-15,WMST,4,-78.0
2005-05-15,WMST,4,20.0
2005-12-15,WMST,4,-14.0
2006-05-15,WMST,5,12.0
2006-12-15,WMST,4,-3.0
2007-05-15,WMST,5,16.0
2007-12-15,WMST,5,-14.0
2008-05-15,WMST,5,18.0
2008-12-15,WMST,5,-2.0
2009-05-15,WMST,6,12.0
2009-12-15,WMST,5,-10.0
2010-05-15,WMST,7,18.0
2010-12-15,WMST,8,16.0
2011-05-15,WMST,6,-21.0
2011-12-15,WMST,7,7.0
2012-05-15,WMST,7,2.0
2012-12-15,WMST,6,-14.0
2013-05-15,WMST,5,-6.0
2013-12-15,WMST,7,20.0
2014-05-15,WMST,11,64.0
2014-12-15,WMST,9,-43.0
2015-05-15,WMST,8,-3.0
2015-12-15,WMST,8,8.0
2016-05-15,WMST,9,17.0
2016-12-15,WMST,5,-69.0
2017-05-15,WMST,4,-15.0
2016-05-15,XAAF,1,16.0
2016-12-15,XAAF,42,646.0
2017-05-15,XAAF,37,-40.5
1998-12-15,XAAS,1,15.0
1999-12-15,XAAS,2,19.0
2000-05-15,XAAS,1,-15.0
2003-12-15,XAAS,2,15.0
2004-05-15,XAAS,2,-3.0
2006-05-15,XAAS,1,-15.0
2007-05-15,XAAS,1,-3.0
2007-12-15,XAAS,1,4.0
2012-12-15,XAAS,1,-4.0
2015-12-15,XAAS,2,19.0
2016-05-15,XAAS,1,-16.0
2016-12-15,XAAS,1,2.0
2016-12-15,XAIS,6,98.0
2017-05-15,XAIS,6,2.0
1999-12-15,XAMS,5,78.0
2000-05-15,XAMS,5,-3.0
2000-12-15,XAMS,3,-27.0
2001-05-15,XAMS,2,-18.0
2001-12-15,XAMS,3,17.0
2002-05-15,XAMS,3,-3.0
2002-12-15,XAMS,5,33.0
2003-05-15,XAMS,1,-62.0
2003-12-15,XAMS,4,47.0
2004-05-15,XAMS,4,0.0
2004-12-15,XAMS,3,-17.0
2005-05-15,XAMS,2,-15.0
2005-12-15,XAMS,2,0.0
2006-05-15,XAMS,1,-15.0
2006-12-15,XAMS,3,30.0
2007-05-15,XAMS,2,-15.0
2007-12-15,XAMS,4,33.0
2008-05-15,XAMS,3,-18.0
2008-12-15,XAMS,3,1.0
2009-05-15,XAMS,2,-16.0
2009-12-15,XAMS,4,33.0
2010-05-15,XAMS,2,-33.0
2010-12-15,XAMS,4,33.0
2011-05-15,XAMS,3,-15.0
2011-12-15,XAMS,2,-16.0
2012-05-15,XAMS,2,-2.0
2012-12-15,XAMS,3,22.0
2013-05-15,XAMS,2,-18.0
2013-12-15,XAMS,3,14.0
2014-05-15,XAMS,1,-32.0
2014-12-15,XAMS,2,-1.0
2015-05-15,XAMS,1,1.0
2015-12-15,XAMS,4,46.0
2016-05-15,XAMS,3,-16.0
2016-12-15,XAMS,3,2.0
2017-05-15,XAMS,1,-32.0
1997-12-15,XANT,6,92.0
1998-05-15,XANT,1,-77.0
1998-12-15,XANT,6,79.0
1999-12-15,XANT,5,-18.0
2000-05-15,XANT,4,-14.0
2000-12-15,XANT,1,-46.0
2001-05-15,XANT,1,-1.0
2001-12-15,XANT,3,34.0
2002-05-15,XANT,2,-18.0
2002-12-15,XANT,5,46.0
2003-05-15,XANT,3,-32.0
2003-12-15,XANT,4,18.0
2004-05-15,XANT,2,-32.0
2004-12-15,XANT,5,45.0
2005-05-15,XANT,4,-14.0
2005-12-15,XANT,5,14.0
2006-05-15,XANT,5,1.0
2006-12-15,XANT,11,76.0
2007-05-15,XANT,7,-43.0
2007-12-15,XANT,13,91.0
2008-05-15,XANT,10,-63.0
2008-12-15,XANT,13,73.0
2009-05-15,XANT,11,-31.0
2009-12-15,XANT,15,51.0
2010-05-15,XANT,9,-92.0
2010-12-15,XANT,20,175.0
2011-05-15,XANT,15,-88.0
2011-12-15,XANT,20,100.0
2012-05-15,XANT,12,-141.0
2012-12-15,XANT,17,84.0
2013-05-15,XANT,10,-131.0
2013-12-15,XANT,10,20.0
2014-05-15,XANT,6,-61.0
2014-12-15,XANT,15,134.0
2015-05-15,XANT,11,-55.0
2015-12-15,XANT,13,32.0
2016-05-15,XANT,10,-54.0
2016-12-15,XANT,13,55.0
2017-05-15,XANT,7,-99.0
1997-12-15,XART,5,76.0
1998-05-15,XART,2,-46.0
1998-12-15,XART,5,52.0
1999-12-15,XART,16,165.0
2000-05-15,XART,15,-15.0
2000-12-15,XART,10,-95.0
2001-05-15,XART,5,-63.0
2001-12-15,XART,9,65.0
2002-05-15,XART,7,-30.0
2002-12-15,XART,16,131.0
2003-05-15,XART,6,-148.0
2003-12-15,XART,11,78.0
2004-05-15,XART,9,-30.0
2004-12-15,XART,30,303.0
2005-05-15,XART,21,-125.0
2005-12-15,XART,19,-42.0
2006-05-15,XART,14,-73.0
2006-12-15,XART,20,94.0
2007-05-15,XART,11,-126.0
2007-12-15,XART,18,97.0
2008-05-15,XART,10,-123.0
2008-12-15,XART,25,241.0
2009-05-15,XART,23,-26.0
2009-12-15,XART,20,-37.0
2010-05-15,XART,7,-214.0
2010-12-15,XART,10,29.0
2011-05-15,XART,8,-17.0
2011-12-15,XART,15,113.0
2012-05-15,XART,6,-144.0
2012-12-15,XART,16,171.0
2013-05-15,XART,8,-136.0
2013-12-15,XART,10,37.0
2014-05-15,XART,5,-81.0
2014-12-15,XART,8,38.0
2015-05-15,XART,3,-71.0
2015-12-15,XART,15,166.0
2016-05-15,XART,11,-54.0
2016-12-15,XART,13,50.0
2017-05-15,XART,9,-75.0
2003-12-15,XBIO,27,404.0
2004-05-15,XBIO,28,27.0
2004-12-15,XBIO,39,173.0
2005-05-15,XBIO,30,-144.0
2005-12-15,XBIO,41,179.0
2006-05-15,XBIO,23,-276.0
2006-12-15,XBIO,11,-184.0
2007-05-15,XBIO,4,-113.0
2016-05-15,XBUA,6,101.0
2016-12-15,XBUA,142,2100.5
2017-05-15,XBUA,149,271.5
2003-12-15,XBUS,26,394.0
2004-05-15,XBUS,22,-58.0
2004-12-15,XBUS,21,-30.0
2005-05-15,XBUS,17,-45.0
2005-12-15,XBUS,31,213.0
2006-05-15,XBUS,24,-91.0
2006-12-15,XBUS,9,-236.0
2007-05-15,XBUS,7,-38.0
2003-12-15,XCHE,2,30.0
2004-05-15,XCHE,2,2.0
2004-12-15,XCHE,2,-4.0
2005-05-15,XCHE,2,2.0
2005-12-15,XCHE,1,-13.0
1999-12-15,XCLC,2,31.0
2000-05-15,XCLC,2,1.0
2000-12-15,XCLC,1,-16.0
2001-05-15,XCLC,1,0.0
2001-12-15,XCLC,1,-1.0
2002-05-15,XCLC,1,0.0
2002-12-15,XCLC,2,17.0
2003-05-15,XCLC,1,-16.0
2003-12-15,XCLC,1,-1.0
2004-12-15,XCLC,2,20.0
2005-12-15,XCLC,4,27.0
2006-05-15,XCLC,3,-15.0
2006-12-15,XCLC,6,49.0
2007-05-15,XCLC,4,-34.0
2007-12-15,XCLC,7,36.0
2008-05-15,XCLC,3,-51.0
2008-12-15,XCLC,6,46.0
2009-05-15,XCLC,6,1.0
2009-12-15,XCLC,7,-2.0
2010-05-15,XCLC,4,-33.0
2010-12-15,XCLC,5,21.0
2011-05-15,XCLC,6,-1.0
2011-12-15,XCLC,5,-17.0
2012-05-15,XCLC,2,-32.0
2012-12-15,XCLC,2,1.0
2013-05-15,XCLC,1,-16.0
2013-12-15,XCLC,3,32.0
2014-05-15,XCLC,2,-17.0
2014-12-15,XCLC,3,14.0
2015-05-15,XCLC,2,-14.0
2015-12-15,XCLC,2,1.0
2016-05-15,XCLC,1,-16.0
2016-12-15,XCLC,1,2.0
2017-05-15,XCLC,1,-2.0
1999-12-15,XCLL,4,63.0
2000-05-15,XCLL,4,-4.0
2000-12-15,XCLL,3,-10.0
2001-05-15,XCLL,3,1.0
2001-12-15,XCLL,6,49.0
2002-05-15,XCLL,4,-31.0
2002-12-15,XCLL,3,-13.0
2003-05-15,XCLL,1,-35.0
2003-12-15,XCLL,3,34.0
2004-05-15,XCLL,1,-34.0
2004-12-15,XCLL,3,28.0
2005-05-15,XCLL,2,-18.0
2005-12-15,XCLL,7,83.0
2006-05-15,XCLL,5,-31.0
2006-12-15,XCLL,8,47.0
2007-05-15,XCLL,4,-68.0
2007-12-15,XCLL,8,63.0
2008-05-15,XCLL,4,-60.0
2008-12-15,XCLL,6,15.0
2009-05-15,XCLL,5,-1.0
2009-12-15,XCLL,6,21.0
2010-05-15,XCLL,5,-18.0
2010-12-15,XCLL,6,13.0
2011-05-15,XCLL,4,-29.0
2011-12-15,XCLL,6,32.0
2012-05-15,XCLL,3,-48.0
2012-12-15,XCLL,3,-2.0
2013-05-15,XCLL,2,-14.0
2013-12-15,XCLL,4,31.0
2014-05-15,XCLL,4,-3.0
2014-12-15,XCLL,4,4.0
2015-05-15,XCLL,1,-48.0
2015-12-15,XCLL,3,31.0
2016-05-15,XCLL,2,-15.0
2016-12-15,XCLL,1,-17.0
2016-12-15,XCMC,1,15.0
2017-05-15,XCMC,2,15.0
2003-12-15,XCOL,1,16.0
2004-05-15,XCOL,1,0.0
2004-12-15,XCOL,2,16.0
2005-05-15,XCOL,2,1.0
2005-12-15,XCOL,1,-16.0
2006-12-15,XCOL,3,30.0
2007-05-15,XCOL,3,-3.0
2007-12-15,XCOL,5,28.0
2008-05-15,XCOL,3,-42.0
2008-12-15,XCOL,7,74.0
2009-05-15,XCOL,6,-16.0
2009-12-15,XCOL,9,51.0
2010-05-15,XCOL,8,-15.0
2010-12-15,XCOL,6,-30.0
2011-05-15,XCOL,6,0.0
2011-12-15,XCOL,3,-43.0
2012-05-15,XCOL,2,-20.0
2012-12-15,XCOL,3,13.0
2013-05-15,XCOL,2,-8.0
2013-12-15,XCOL,2,-2.0
2014-05-15,XCOL,2,-3.0
2014-12-15,XCOL,4,33.0
2015-05-15,XCOL,4,3.0
2015-12-15,XCOL,6,32.0
2016-05-15,XCOL,4,-38.0
2016-12-15,XCOL,3,-14.0
2017-05-15,XCOL,2,-16.0
1997-12-15,XCOM,85,1311.0
1998-05-15,XCOM,17,-1054.0
1998-12-15,XCOM,215,3076.0
1999-05-15,XCOM,7,-3229.0
1999-12-15,XCOM,122,1774.0
2000-05-15,XCOM,120,-45.0
2000-12-15,XCOM,171,774.0
2001-05-15,XCOM,123,-754.0
2001-12-15,XCOM,195,1183.0
2002-05-15,XCOM,132,-999.0
2002-12-15,XCOM,196,966.0
2003-05-15,XCOM,121,-1147.0
2003-12-15,XCOM,188,1043.0
2004-05-15,XCOM,121,-1046.0
2004-12-15,XCOM,182,924.0
2005-05-15,XCOM,121,-934.0
2005-12-15,XCOM,179,909.0
2006-05-15,XCOM,103,-1207.0
2006-12-15,XCOM,173,1087.0
2007-05-15,XCOM,111,-939.0
2007-12-15,XCOM,172,966.0
2008-05-15,XCOM,112,-945.0
2008-12-15,XCOM,183,1066.0
2009-05-15,XCOM,150,-412.0
2009-12-15,XCOM,193,647.0
2010-05-15,XCOM,142,-823.0
2010-12-15,XCOM,188,753.0
2011-05-15,XCOM,157,-570.0
2011-12-15,XCOM,273,1830.0
2012-05-15,XCOM,157,-1836.0
2012-12-15,XCOM,220,1019.0
2013-05-15,XCOM,116,-1652.0
2013-12-15,XCOM,222,1727.0
2014-05-15,XCOM,145,-1283.0
2014-12-15,XCOM,245,1648.0
2015-05-15,XCOM,175,-1186.0
2015-12-15,XCOM,267,1574.0
2016-05-15,XCOM,163,-1724.0
2016-12-15,XCOM,249,1337.0
2017-05-15,XCOM,155,-1426.0
1997-12-15,XCOS,37,572.0
1998-05-15,XCOS,7,-467.0
1998-12-15,XCOS,58,809.0
1999-05-15,XCOS,2,-886.0
1999-12-15,XCOS,47,689.0
2000-05-15,XCOS,46,-60.0
2000-12-15,XCOS,60,223.0
2001-05-15,XCOS,42,-259.0
2001-12-15,XCOS,55,216.0
2002-05-15,XCOS,36,-272.0
2002-12-15,XCOS,39,53.0
2003-05-15,XCOS,12,-426.0
2003-12-15,XCOS,25,179.0
2004-05-15,XCOS,20,-55.0
2004-12-15,XCOS,19,-20.0
2005-05-15,XCOS,15,-68.0
2005-12-15,XCOS,21,110.0
2006-05-15,XCOS,13,-132.0
2006-12-15,XCOS,26,209.0
2007-05-15,XCOS,18,-143.0
2007-12-15,XCOS,20,22.0
2008-05-15,XCOS,10,-165.0
2008-12-15,XCOS,22,214.0
2009-05-15,XCOS,17,-83.0
2009-12-15,XCOS,25,141.0
2010-05-15,XCOS,12,-196.0
2010-12-15,XCOS,13,-11.0
2011-05-15,XCOS,9,-51.0
2011-12-15,XCOS,6,-44.0
2012-05-15,XCOS,3,-82.0
2012-12-15,XCOS,1,-2.0
2013-05-15,XCOS,1,-5.0
2014-05-15,XCOS,1,3.0
2014-12-15,XCOS,1,0.0
2015-05-15,XCOS,1,-4.0
2015-12-15,XCOS,1,8.0
2016-05-15,XCOS,1,-2.0
2016-12-15,XCOS,1,1.0
2017-05-15,XCOS,2,22.0
1999-12-15,XDRA,40,684.0
2000-05-15,XDRA,35,-96.0
2000-12-15,XDRA,24,-221.0
2001-05-15,XDRA,1,-350.0
2002-05-15,XDRA,1,-1.0
1997-12-15,XECO,10,156.0
1998-05-15,XECO,1,-141.0
1998-12-15,XECO,23,345.0
1999-05-15,XECO,1,-345.0
1999-12-15,XECO,28,407.0
2000-05-15,XECO,21,-115.0
2000-12-15,XECO,25,74.0
2001-05-15,XECO,22,-59.0
2001-12-15,XECO,29,114.0
2002-05-15,XECO,20,-121.0
2002-12-15,XECO,36,224.0
2003-05-15,XECO,22,-201.0
2003-12-15,XECO,37,229.0
2004-05-15,XECO,27,-157.0
2004-12-15,XECO,28,13.0
2005-05-15,XECO,15,-191.0
2005-12-15,XECO,38,351.0
2006-05-15,XECO,31,-126.0
2006-12-15,XECO,50,291.0
2007-05-15,XECO,37,-178.0
2007-12-15,XECO,53,214.0
2008-05-15,XECO,32,-310.0
2008-12-15,XECO,62,478.0
2009-05-15,XECO,54,-114.0
2009-12-15,XECO,92,586.0
2010-05-15,XECO,63,-511.0
2010-12-15,XECO,68,128.0
2011-05-15,XECO,51,-235.0
2011-12-15,XECO,90,603.0
2012-05-15,XECO,64,-421.0
2012-12-15,XECO,119,866.0
2013-05-15,XECO,69,-849.0
2013-12-15,XECO,127,958.0
2014-05-15,XECO,60,-1041.0
2014-12-15,XECO,162,1627.0
2015-05-15,XECO,106,-906.0
2015-12-15,XECO,169,1078.0
2016-05-15,XECO,92,-1320.0
2016-12-15,XECO,151,966.0
2017-05-15,XECO,86,-1083.0
2003-12-15,XEDU,37,528.0
2004-05-15,XEDU,40,45.0
2004-12-15,XEDU,46,125.0
2005-05-15,XEDU,37,-140.0
